#WAGON_DATA
wagonName,MUAM
wagonMeshIndex,0
primaryMaterial,BleuFoncé
secondaryMaterial,Lavande
stationId,7
stationSplineId,0

#PATH_DATA
time,posX,posY,posZ,rotX,rotY,rotZ,rotW
3.639997,-14.3494,0.8445482,-95.08984,-0.01101196,-0.7178488,0.008151174,-0.6960642
3.659997,-13.68397,0.8215706,-95.11933,-0.01501235,-0.724472,0.01201531,-0.6890361
3.679997,-13.01917,0.7928113,-95.15823,-0.018453,-0.7297523,0.0153389,-0.6832905
3.699997,-12.35512,0.7586579,-95.20553,-0.02130756,-0.7335766,0.01810366,-0.6790314
3.719997,-11.69177,0.719587,-95.25926,-0.0230599,-0.7353271,0.0198195,-0.67703
3.739997,-11.02869,0.6773969,-95.31394,-0.02444294,-0.7352276,0.0212301,-0.6770468
3.759997,-10.36504,0.6355047,-95.35996,-0.02401203,-0.7300308,0.02102134,-0.6826688
3.779997,-5.233338,0.5066693,-95.80003,0.01195237,0.634449,-0.01020914,0.772805
3.799997,-4.578114,0.4789829,-95.6815,0.01782712,0.6427461,-0.01326913,0.765757
3.819997,-3.922204,0.449429,-95.56608,0.01824853,0.6426321,-0.01264435,0.7658532
3.839997,-3.266484,0.4206201,-95.44939,0.01802453,0.6416083,-0.01167324,0.7667317
3.859997,-2.611111,0.393192,-95.33039,0.01749444,0.6401604,-0.01054725,0.7679696
3.879997,-1.956225,0.3675719,-95.2084,0.01672485,0.6383636,-0.009279429,0.7694974
3.899997,-1.301954,0.3441374,-95.08276,0.01571339,0.6361972,-0.007849872,0.7713266
3.919997,-0.6484687,0.3233552,-94.9527,0.01441955,0.6335807,-0.006213873,0.7735174
3.939996,0.00401338,0.3058215,-94.81726,0.01276138,0.6303713,-0.004297823,0.776177
3.959996,0.6551544,0.2923707,-94.67509,0.01059777,0.6263204,-0.00197944,0.7794913
3.979996,1.303991,0.284791,-94.5233,0.006308734,0.6185321,0.002267897,0.7857309
3.999996,1.950383,0.2843539,-94.36069,0.002128184,0.6125337,0.005872606,0.7904198
4.019997,2.595663,0.2897084,-94.19346,-0.0008389353,0.6117141,0.007580101,0.7910421
4.039997,3.240407,0.2993047,-94.02428,-0.003442377,0.6103489,0.009024858,0.7920738
4.059997,3.884326,0.3126164,-93.85226,-0.005755544,0.6084865,0.01026276,0.7934771
4.079997,4.527172,0.3291965,-93.67661,-0.007831781,0.6061513,0.01133627,0.79523
4.099997,5.168736,0.3486772,-93.49658,-0.009710461,0.6033496,0.01227534,0.7973232
4.119997,5.808721,0.3707806,-93.31137,-0.01142213,0.6000718,0.01310348,0.7997572
4.139997,6.446868,0.3952484,-93.12019,-0.01298976,0.5962927,0.01383945,0.8025427
4.159997,7.082592,0.421991,-92.92167,-0.01494145,0.5902035,0.01472744,0.8069818
4.179996,7.715683,0.4507204,-92.7151,-0.01623097,0.5850434,0.01529881,0.8106952
4.199996,8.345694,0.4812181,-92.4996,-0.01742083,0.5791772,0.01581833,0.814862
4.219996,8.972059,0.513345,-92.27399,-0.01851699,0.5724961,0.01629415,0.8195363
4.239996,9.594083,0.5469521,-92.03695,-0.0195218,0.5648611,0.01673338,0.8247854
4.259996,10.21091,0.5819103,-91.78696,-0.02043465,0.5560929,0.0171423,0.8306921
